date,value
2026-05-01,-0.5281800000000003
2026-05-04,-0.4881800000000003
2026-05-05,-0.49818
2026-05-06,-0.5681799999999995
2026-05-07,-0.4961799999999994
2026-05-08,-0.5261799999999996
2026-05-11,-0.5381800000000005
2026-05-12,-0.5171800000000002
2026-05-13,-0.5481799999999999
2026-05-14,-0.57918
2026-05-15,-0.5221799999999996
2026-05-18,-0.5301799999999997
2026-05-19,-0.5141800000000001
2026-05-20,-0.5811799999999994
2026-05-21,-0.5891799999999998
2026-05-22,-0.6001800000000004
2026-05-26,-0.62418
2026-05-27,-0.6181799999999993
2026-05-28,-0.6631799999999997
2026-05-29,-0.6281799999999995
2026-06-01,-0.919
2026-06-02,-0.8229999999999995
2026-06-03,-0.8689999999999998
2026-06-04,-0.8729999999999998
2026-06-05,-0.8590000000000004
2026-06-08,-0.8610000000000007
2026-06-09,-0.8929999999999998
2026-06-10,-0.8840000000000003
2026-06-11,-0.9329999999999998
2026-06-12,-0.8729999999999993
2026-06-15,-0.8180000000000001
2026-06-16,-0.9179999999999997
2026-06-17,-0.964
2026-06-18,-1.0220000000000002
2026-06-22,-1.0390000000000001
2026-06-23,-1.0229999999999997
2026-06-24,-1.0820000000000003
2026-06-25,-1.0219999999999998
2026-06-26,-0.996
2026-06-29,-1.0610000000000004
2026-06-30,-1.0649999999999995
2026-07-01,-1.0669999999999997
2026-07-02,-1.0819999999999999
2026-07-06,-1.1269999999999998
2026-07-07,-1.1759999999999997
2026-07-08,-1.1760000000000002
2026-07-09,-1.1629999999999998
